0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Paulista                        1048      12º andar BELA VISTA                    SÃO PAULO                     01310100SPBicbanco S/A                                                                    16052011                                                                                                                                                                                                                                                                                                                                                                                                000001
1029420933644COBR_CAUC_COR  DHB COMPONENTES AUTOMOTIVOS S/A         002162259000407MWM INTERNATIONAL MOTORES               AV GUILHERME SCHELL- PREDIO 1016        CANOAS                                  92420000RS2756100001094692470008375901  09052011900BRADESCO S/A        0806201100000000016345124CC                                                                                                                                                                                                                                                                                                                                                                                           130382-1      000002
1029421015746COBR_CAUC_BIC  DITALIA MOVEIS INDUSTRIAL LTDA          010757237010723NOVA CASA BAHIA S.A.                    AV CONDE FRANCISCO MATARAZZO , 100      SAO CAETANO DO                          09520100SP275620000109469875002511201   09052011038ABC                 1906201100000000011131953CC                                                                                                                                                                                                                                                                                                                                                                                           130382-2      000003
1016421001333COBR_CAUC_BIC  CONDUSPAR CONDUTORES ELETRICOS LTDA     002998611000104CTEEP CIA DE TRANS DE ENER ELET PA      RUA CASA DO ATOR, 1155                  SAO PAULO                               04546004SP275960000103074542225758      06052011007PAULISTA            1506201100000000011860475CC                                                                                                                                                                                                                                                                                                                                                                                           130731-1      000004
1014421011391COBR_CAUC_BIC  CENTRAL NACIONAL DE PRODUCOES LTDA      002415583000147IGREJA MUNDIAL DO PODER DE DEUS         R.CARNEIRO DE LEAO, 439                 SAO PAULO                               03015000SP2759700001044181341995/A      09052011007PAULISTA            1209201100000000050000000CC                                                                                                                                                                                                                                                                                                                                                                                           130731-2      000005
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA         AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP275980000100550247001765      10052011007PAULISTA            0906201100000000020323261CC                                                                                                                                                                                                                                                                                                                                                                                           130731-3      000006
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA         AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP275980000200550298001763      09052011007PAULISTA            3005201100000000016832413CC                                                                                                                                                                                                                                                                                                                                                                                           130731-4      000007
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA         AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP275980000300550301001764      09052011007PAULISTA            3005201100000000016832413CC                                                                                                                                                                                                                                                                                                                                                                                           130731-5      000008
1007421017940COBR_CAUC_BIC  QUIRIOS PRODUTOS QUIMICOS S/A           056992951001978TORTUGA CIA ZOOTECNICA AGRARIA          AV: BRIG.FARIA LIMA, 2066 - 13          SAO PAULO                               01451905SP2759900001005496990006640 01  10052011007PAULISTA            1006201100000000018206380CC                                                                                                                                                                                                                                                                                                                                                                                           130731-6      000009
1042141000240COBR_CAUC_BIC  J W ENG E MANUTENCAO INDUSTRIAL LTD     008675637000190CEMEC CONST ENG ELET E MONT LTDA        RUA 1 N 1 QD A LOTE 1                   SAO LUIS                                65099110MA276000000102181480165         10052011042SAO LUIS            1007201100000000075124522TD                                                                                                                                                                                                                                                                                                                                                                                           130731-7      000010
1046421000145COBR_CAUC_COR  KOMLOG IMPORTACAO LTDA                  075400218000809CASSOL MATERIAIS DE CONST. LTDA         ROD. BR 101 KM 206, S/N ACESSO VIA EXP. SAO JOSE                                88102700SC276010000101137887007992-     02022011800UNIBANCO S/A        0207201100000000017886818CC                                                                                                                                                                                                                                                                                                                                                                                           130731-8      000011
1046421000145COBR_CAUC_COR  KOMLOG IMPORTACAO LTDA                  075400218000809CASSOL MATERIAIS DE CONST. LTDA         ROD. BR 101 KM 206, S/N ACESSO VIA EXP. SAO JOSE                                88102700SC276010000201137895008346-     14022011800UNIBANCO S/A        1407201100000000017243407CC                                                                                                                                                                                                                                                                                                                                                                                           130731-9      000012
1046421000145COBR_CAUC_COR  KOMLOG IMPORTACAO LTDA                  075400218000809CASSOL MATERIAIS DE CONST. LTDA         ROD. BR 101 KM 206, S/N ACESSO VIA EXP. SAO JOSE                                88102700SC276010000301137909009128-     25022011800UNIBANCO S/A        2507201100000000020496493CC                                                                                                                                                                                                                                                                                                                                                                                           130731-10     000013
1046421000145COBR_CAUC_BIC  KOMLOG IMPORTACAO LTDA                  089777692005828COOP. REG. DE DES. TEUTONIA LTDA -      R PASTOR HASENACK, 240                  TEUTONIA                                95890000RS276020000101137968011120-     27042011015PORTO ALEGRE        2508201100000000016250000CC                                                                                                                                                                                                                                                                                                                                                                                           130731-11     000014
1046421000145COBR_CAUC_BIC  KOMLOG IMPORTACAO LTDA                  089777692005828COOP. REG. DE DES. TEUTONIA LTDA -      R PASTOR HASENACK, 240                  TEUTONIA                                95890000RS276020000201137976011386-     03052011015PORTO ALEGRE        3108201100000000016250000CC                                                                                                                                                                                                                                                                                                                                                                                           130731-12     000015
1024141007815COBR_DESC_BIC  TREVO COMBUSTIVEIS E LUBRIF LTDA        000027590819824FERNANDO HIDALGO FERNANDES              ESTRADA FEDERAL BR 174 S/N              COMODORO                                78310000MT2762200001018858922607        05052011024CUIABA              2607201100000000009500000TD                                                                                                                                                                                                                                                                                                                                                                                           130731-13     000016
1024141007815COBR_DESC_BIC  TREVO COMBUSTIVEIS E LUBRIF LTDA        011836935000129N. M. DE OLIVEIRA - TRANSPORTES -       RUA AMAZONAS S/N Q 97 LOTE 15R          COMODORO                                78310000MT2762300001018858842507        05052011024CUIABA              2507201100000000009500000TD                                                                                                                                                                                                                                                                                                                                                                                           130731-14     000017
1024141007815COBR_DESC_BIC  TREVO COMBUSTIVEIS E LUBRIF LTDA        011409167000127TRANSPORTADORA NOVO FUTURO LTDA         AV MARECHALL DEODORO, 900 SLB5          CUIABA                                  78005100MT2762400001018858682107        05052011024CUIABA              2107201100000000009750000TD                                                                                                                                                                                                                                                                                                                                                                                           130731-15     000018
1024141007815COBR_DESC_BIC  TREVO COMBUSTIVEIS E LUBRIF LTDA        009547055000190MAV COMERCIO E TRANSPORTES LTDA         BR 364 KM 06 ST13 QD 10 CP 40           VILHENA                                 76980000RO2762500001018858762207        05052011024CUIABA              2207201100000000009880000TD                                                                                                                                                                                                                                                                                                                                                                                           130731-16     000019
1024141007815COBR_DESC_BIC  TREVO COMBUSTIVEIS E LUBRIF LTDA        033720962000255TSA - AMAZONIA LOGISTICA LTDA           ROD BR 163 KM 119 SL03 CP 303           RONDONOPOLIS                            78700970MT2762600001018859062907        05052011024CUIABA              2907201100000000009800000TD                                                                                                                                                                                                                                                                                                                                                                                           130731-17     000020
1024141007815COBR_DESC_BIC  TREVO COMBUSTIVEIS E LUBRIF LTDA        033720962000255TSA - AMAZONIA LOGISTICA LTDA           ROD BR 163 KM 119 SL03 CP 303           RONDONOPOLIS                            78700970MT2762600002018859140108        05052011024CUIABA              0108201100000000009900000TD                                                                                                                                                                                                                                                                                                                                                                                           130731-18     000021
1024141007815COBR_DESC_BIC  TREVO COMBUSTIVEIS E LUBRIF LTDA        033720962000255TSA - AMAZONIA LOGISTICA LTDA           ROD BR 163 KM 119 SL03 CP 303           RONDONOPOLIS                            78700970MT2762600003018859220308        05052011024CUIABA              0308201100000000009950000TD                                                                                                                                                                                                                                                                                                                                                                                           130731-19     000022
1016421017027DIR_CREDIT     SERVICOS E TRANSPORTES SOLEVANTE LT     056643018000247EUCATEX S/A IND E COM                   RUA RIBEIRãO PRETO 811-JD MARILIA       SALTO                                   13323010SP2762700001                                                                                                                                          001114931           010720090000015709SN          10112010001213Prestação de serviços de mão de obra e equipamentos próprios, serviços de recepção, armazenamento e movimentação de toras, resíduos e cavacos de madeira.                                                                                       077513513000120130731-20     000023
1006421008723DIR_CREDIT     CAPTOR ENGENHARIA LTDA                  010377679000196PM DE JABOATAO DOS GUARARAPES           AVENIDA BARRETO DE MENEZES, 1648 PRAZEREJABOATAO DOS GUARARA                    54410100PE2762800001                                                                                                                                          481010086           281120080000012686            04112010000404Construção de residencias populares no município de Jaboatão dos Guararapes.                                                                                                                                                                    005730884000153130731-21     000024
1006421008723DIR_CREDIT     CAPTOR ENGENHARIA LTDA                  010377679000196PM DE JABOATAO DOS GUARARAPES           AVENIDA BARRETO DE MENEZES, 1648 PRAZEREJABOATAO DOS GUARARA                    54410100PE2762900001                                                                                                                                          481010515           281120080000012686            21012011000404Construção de residencias populares no município de Jaboatão dos Guararapes.                                                                                                                                                                    005730884000153130731-22     000025
1006421008723DIR_CREDIT     CAPTOR ENGENHARIA LTDA                  007272636000131UNIVERSIDADE FEDERAL DO CEARA           AV DA UNIVERSIDADE, 2853 - BENFICA      FORTALEZA                               60020181CE2763000001                                                                                                                                          481009959           300720100000015519            27092010000404EXECUÇÃO DA OBRA DE CONSTRUÇAO DO BLOCO DE REFEITORIO DO CAMPUS DO PORANGABUÇU/CAMPUS DO PORANGABUÇU/UFC.                                                                                                                                       005730884000153130731-23     000026
1007421045057COBR_CAUC_BIC  CENTRO MANUF.DO ACO LTDA                047710066000139SERTHI HIDRAULICA LTDA                  R ENG. ARMANDO DE ARRUDA PEREIRA, 226   SAO CAETANO DO                          09540030SP2763100001005410192192A       09052011038ABC                 0606201100000000000028172CC                                                                                                                                                                                                                                                                                                                                                                                           130731-24     000027
1007421045057COBR_CAUC_BIC  CENTRO MANUF.DO ACO LTDA                017157603000102RITZ DO BRASIL SA                       ROD. BR 381 - KM 488, S/N-CAIXA POSTAL 5BETIM                                   32681200MG2763200001005412640008788101  09052011019BELO HORIZONTE      2206201100000000000033881CC                                                                                                                                                                                                                                                                                                                                                                                           130731-25     000028
1007421045057COBR_CAUC_BIC  CENTRO MANUF.DO ACO LTDA                004813841000179NOVOAR PNEUMATICA LTDA                  RUA MIRACATU, 348                       TABOAO DA SERRA                         06790090SP2763300001005381152130        04052011007PAULISTA            0306201100000000000028340CC                                                                                                                                                                                                                                                                                                                                                                                           130731-26     000029
1007421045057COBR_CAUC_BIC  CENTRO MANUF.DO ACO LTDA                004813841000179NOVOAR PNEUMATICA LTDA                  RUA MIRACATU, 348                       TABOAO DA SERRA                         06790090SP2763300002005382392143        04052011007PAULISTA            0406201100000000000021574CC                                                                                                                                                                                                                                                                                                                                                                                           130731-27     000030
1007421045057COBR_CAUC_BIC  CENTRO MANUF.DO ACO LTDA                061064846001585SIDOR INDUSTRIA E COMERCIO LTDA         AV. JEROME CASE, 2162                   SOROCABA                                18087220SP2763400001005019471563/1      04042011007PAULISTA            1905201100000000000092190CC                                                                                                                                                                                                                                                                                                                                                                                           130731-28     000031
1007421045057COBR_CAUC_COR  CENTRO MANUF.DO ACO LTDA                018222877000192ZOLLERN TRANSMISSOES MECANICAS LTD      AV. MANOEL INACIO PEIXOTO, 2147         CATAGUASES                              36771000MG2763500001005412720008797101  09052011900BRADESCO S/A        0806201100000000000095025CC                                                                                                                                                                                                                                                                                                                                                                                           130731-29     000032
